institute_short,institute_type,quota,category,closing_rank,round_no,stream
IIT-Bombay,IIT,AI,OBC-NCL,3910,1,Engineering
IIT-Bombay,IIT,AI,SC,875,1,Engineering
IIT-Bombay,IIT,AI,SC,1547,1,Engineering
IIT-Bombay,IIT,AI,GEN,2003,1,Engineering
IIT-Bombay,IIT,AI,GEN,4419,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,1123,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,2505,1,Engineering
IIT-Bombay,IIT,AI,SC,579,1,Engineering
IIT-Bombay,IIT,AI,SC,395,1,Engineering
IIT-Bombay,IIT,AI,ST,504,1,Engineering
IIT-Bombay,IIT,AI,ST,887,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS,470,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS,1501,1,Engineering
IIT-Bombay,IIT,AI,GEN-PWD,7,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL-PWD,62,1,Engineering
IIT-Bombay,IIT,AI,SC-PWD,13,1,Engineering
IIT-Bombay,IIT,AI,GEN,1602,1,Engineering
IIT-Bombay,IIT,AI,GEN,5037,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,1610,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,3699,1,Engineering
IIT-Bombay,IIT,AI,SC,702,1,Engineering
IIT-Bombay,IIT,AI,SC,2056,1,Engineering
IIT-Bombay,IIT,AI,ST,85,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS,451,1,Engineering
IIT-Bombay,IIT,AI,GEN,2109,1,Engineering
IIT-Bombay,IIT,AI,GEN,4709,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,1317,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,3546,1,Engineering
IIT-Bombay,IIT,AI,SC,796,1,Engineering
IIT-Bombay,IIT,AI,SC,1310,1,Engineering
IIT-Bombay,IIT,AI,ST,431,1,Engineering
IIT-Bombay,IIT,AI,ST,522,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS,413,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS,1321,1,Engineering
IIT-Bombay,IIT,AI,GEN-PWD,164,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL-PWD,28,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS-PWD,11,1,Engineering
IIT-Bombay,IIT,AI,GEN,5764,1,Engineering
IIT-Bombay,IIT,AI,GEN,11155,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,3156,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,5966,1,Engineering
IIT-Bombay,IIT,AI,SC,2046,1,Engineering
IIT-Bombay,IIT,AI,SC,2570,1,Engineering
IIT-Bombay,IIT,AI,ST,187,1,Engineering
IIT-Bombay,IIT,AI,ST,1126,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS,1147,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS,2638,1,Engineering
IIT-Bombay,IIT,AI,GEN,3216,1,Engineering
IIT-Bombay,IIT,AI,GEN,7597,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,1623,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,3910,1,Engineering
IIT-Bombay,IIT,AI,SC,875,1,Engineering
IIT-Bombay,IIT,AI,SC,1547,1,Engineering
IIT-Bombay,IIT,AI,GEN,2003,1,Engineering
IIT-Bombay,IIT,AI,GEN,4419,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,1123,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,2505,1,Engineering
IIT-Bombay,IIT,AI,SC,579,1,Engineering
IIT-Bombay,IIT,AI,SC,395,1,Engineering
IIT-Bombay,IIT,AI,ST,504,1,Engineering
IIT-Bombay,IIT,AI,ST,887,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS,470,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS,1501,1,Engineering
IIT-Bombay,IIT,AI,GEN-PWD,7,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL-PWD,62,1,Engineering
IIT-Bombay,IIT,AI,SC-PWD,13,1,Engineering
IIT-Bombay,IIT,AI,GEN,1602,1,Engineering
IIT-Bombay,IIT,AI,GEN,5037,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,1610,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,3699,1,Engineering
IIT-Bombay,IIT,AI,SC,702,1,Engineering
IIT-Bombay,IIT,AI,SC,2056,1,Engineering
IIT-Bombay,IIT,AI,ST,85,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS,451,1,Engineering
IIT-Bombay,IIT,AI,GEN,2109,1,Engineering
IIT-Bombay,IIT,AI,GEN,4709,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,1317,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,3546,1,Engineering
IIT-Bombay,IIT,AI,SC,796,1,Engineering
IIT-Bombay,IIT,AI,SC,1310,1,Engineering
IIT-Bombay,IIT,AI,ST,431,1,Engineering
IIT-Bombay,IIT,AI,ST,522,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS,413,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS,1321,1,Engineering
IIT-Bombay,IIT,AI,GEN-PWD,164,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL-PWD,28,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS-PWD,11,1,Engineering
IIT-Bombay,IIT,AI,GEN,5764,1,Engineering
IIT-Bombay,IIT,AI,GEN,11155,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,3156,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,5966,1,Engineering
IIT-Bombay,IIT,AI,SC,2046,1,Engineering
IIT-Bombay,IIT,AI,SC,2570,1,Engineering
IIT-Bombay,IIT,AI,ST,187,1,Engineering
IIT-Bombay,IIT,AI,ST,1126,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS,1147,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS,2638,1,Engineering
IIT-Bombay,IIT,AI,GEN,3216,1,Engineering
IIT-Bombay,IIT,AI,GEN,7597,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,1623,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,3910,1,Engineering
IIT-Bombay,IIT,AI,SC,875,1,Engineering
IIT-Bombay,IIT,AI,SC,1547,1,Engineering
IIT-Bombay,IIT,AI,ST,149,1,Engineering
IIT-Bombay,IIT,AI,ST,617,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS,652,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS,1775,1,Engineering
IIT-Bombay,IIT,AI,GEN-PWD,54,1,Engineering
IIT-Bombay,IIT,AI,SC-PWD,5,1,Engineering
IIT-Bombay,IIT,AI,GEN,66,1,Engineering
IIT-Bombay,IIT,AI,GEN,361,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,50,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,166,1,Engineering
IIT-Bombay,IIT,AI,SC,25,1,Engineering
IIT-Bombay,IIT,AI,SC,107,1,Engineering
IIT-Bombay,IIT,AI,ST,11,1,Engineering
IIT-Bombay,IIT,AI,ST,87,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS,19,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS,62,1,Engineering
IIT-Bombay,IIT,AI,GEN-PWD,8,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL-PWD,2,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL-PWD,48,1,Engineering
IIT-Bombay,IIT,AI,SC-PWD,1,1,Engineering
IIT-Bombay,IIT,AI,ST-PWD,1,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS-PWD,4,1,Engineering
IIT-Bombay,IIT,AI,GEN,1910,1,Engineering
IIT-Bombay,IIT,AI,GEN,4431,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,1189,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,2832,1,Engineering
IIT-Bombay,IIT,AI,SC,894,1,Engineering
IIT-Bombay,IIT,AI,SC,1182,1,Engineering
IIT-Bombay,IIT,AI,ST,493,1,Engineering
IIT-Bombay,IIT,AI,ST,277,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS,429,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS,868,1,Engineering
IIT-Bombay,IIT,AI,GEN-PWD,13,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL-PWD,36,1,Engineering
IIT-Bombay,IIT,AI,GEN,420,1,Engineering
IIT-Bombay,IIT,AI,GEN,916,1,Engineering
IIT-Bombay,IIT,AI,GEN,795,1,Engineering
IIT-Bombay,IIT,AI,GEN,2686,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,268,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,706,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,495,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,1481,1,Engineering
IIT-Bombay,IIT,AI,SC,128,1,Engineering
IIT-Bombay,IIT,AI,SC,642,1,Engineering
IIT-Bombay,IIT,AI,SC,275,1,Engineering
IIT-Bombay,IIT,AI,SC,841,1,Engineering
IIT-Bombay,IIT,AI,ST,80,1,Engineering
IIT-Bombay,IIT,AI,ST,21,1,Engineering
IIT-Bombay,IIT,AI,ST,191,1,Engineering
IIT-Bombay,IIT,AI,ST,215,1,Engineering
IIT-Bombay,IIT,AI,ST,149,1,Engineering
IIT-Bombay,IIT,AI,ST,617,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS,652,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS,1775,1,Engineering
IIT-Bombay,IIT,AI,GEN-PWD,54,1,Engineering
IIT-Bombay,IIT,AI,SC-PWD,5,1,Engineering
IIT-Bombay,IIT,AI,GEN,66,1,Engineering
IIT-Bombay,IIT,AI,GEN,361,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,50,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,166,1,Engineering
IIT-Bombay,IIT,AI,SC,25,1,Engineering
IIT-Bombay,IIT,AI,SC,107,1,Engineering
IIT-Bombay,IIT,AI,ST,11,1,Engineering
IIT-Bombay,IIT,AI,ST,87,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS,19,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS,62,1,Engineering
IIT-Bombay,IIT,AI,GEN-PWD,8,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL-PWD,2,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL-PWD,48,1,Engineering
IIT-Bombay,IIT,AI,SC-PWD,1,1,Engineering
IIT-Bombay,IIT,AI,ST-PWD,1,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS-PWD,4,1,Engineering
IIT-Bombay,IIT,AI,GEN,1910,1,Engineering
IIT-Bombay,IIT,AI,GEN,4431,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,1189,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,2832,1,Engineering
IIT-Bombay,IIT,AI,SC,894,1,Engineering
IIT-Bombay,IIT,AI,SC,1182,1,Engineering
IIT-Bombay,IIT,AI,ST,493,1,Engineering
IIT-Bombay,IIT,AI,ST,277,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS,429,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS,868,1,Engineering
IIT-Bombay,IIT,AI,GEN-PWD,13,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL-PWD,36,1,Engineering
IIT-Bombay,IIT,AI,GEN,420,1,Engineering
IIT-Bombay,IIT,AI,GEN,916,1,Engineering
IIT-Bombay,IIT,AI,GEN,795,1,Engineering
IIT-Bombay,IIT,AI,GEN,2686,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,268,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,706,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,495,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,1481,1,Engineering
IIT-Bombay,IIT,AI,SC,128,1,Engineering
IIT-Bombay,IIT,AI,SC,642,1,Engineering
IIT-Bombay,IIT,AI,SC,275,1,Engineering
IIT-Bombay,IIT,AI,SC,841,1,Engineering
IIT-Bombay,IIT,AI,ST,80,1,Engineering
IIT-Bombay,IIT,AI,ST,21,1,Engineering
IIT-Bombay,IIT,AI,ST,191,1,Engineering
IIT-Bombay,IIT,AI,ST,215,1,Engineering
IIT-Bombay,IIT,AI,ST,149,1,Engineering
IIT-Bombay,IIT,AI,ST,617,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS,652,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS,1775,1,Engineering
IIT-Bombay,IIT,AI,GEN-PWD,54,1,Engineering
IIT-Bombay,IIT,AI,SC-PWD,5,1,Engineering
IIT-Bombay,IIT,AI,GEN,66,1,Engineering
IIT-Bombay,IIT,AI,GEN,361,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,50,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,166,1,Engineering
IIT-Bombay,IIT,AI,SC,25,1,Engineering
IIT-Bombay,IIT,AI,SC,107,1,Engineering
IIT-Bombay,IIT,AI,ST,11,1,Engineering
IIT-Bombay,IIT,AI,ST,87,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS,19,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS,62,1,Engineering
IIT-Bombay,IIT,AI,GEN-PWD,8,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL-PWD,2,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL-PWD,48,1,Engineering
IIT-Bombay,IIT,AI,SC-PWD,1,1,Engineering
IIT-Bombay,IIT,AI,ST-PWD,1,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS-PWD,4,1,Engineering
IIT-Bombay,IIT,AI,GEN,1910,1,Engineering
IIT-Bombay,IIT,AI,GEN,4431,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,1189,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,2832,1,Engineering
IIT-Bombay,IIT,AI,SC,894,1,Engineering
IIT-Bombay,IIT,AI,SC,1182,1,Engineering
IIT-Bombay,IIT,AI,ST,493,1,Engineering
IIT-Bombay,IIT,AI,ST,277,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS,429,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS,868,1,Engineering
IIT-Bombay,IIT,AI,GEN-PWD,13,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL-PWD,36,1,Engineering
IIT-Bombay,IIT,AI,GEN,420,1,Engineering
IIT-Bombay,IIT,AI,GEN,916,1,Engineering
IIT-Bombay,IIT,AI,GEN,795,1,Engineering
IIT-Bombay,IIT,AI,GEN,2686,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,268,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,706,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,495,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,1481,1,Engineering
IIT-Bombay,IIT,AI,SC,128,1,Engineering
IIT-Bombay,IIT,AI,SC,642,1,Engineering
IIT-Bombay,IIT,AI,SC,275,1,Engineering
IIT-Bombay,IIT,AI,SC,841,1,Engineering
IIT-Bombay,IIT,AI,ST,80,1,Engineering
IIT-Bombay,IIT,AI,ST,21,1,Engineering
IIT-Bombay,IIT,AI,ST,191,1,Engineering
IIT-Bombay,IIT,AI,ST,215,1,Engineering
IIT-Bombay,IIT,AI,ST,149,1,Engineering
IIT-Bombay,IIT,AI,ST,617,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS,652,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS,1775,1,Engineering
IIT-Bombay,IIT,AI,GEN-PWD,54,1,Engineering
IIT-Bombay,IIT,AI,SC-PWD,5,1,Engineering
IIT-Bombay,IIT,AI,GEN,66,1,Engineering
IIT-Bombay,IIT,AI,GEN,361,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,50,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,166,1,Engineering
IIT-Bombay,IIT,AI,SC,25,1,Engineering
IIT-Bombay,IIT,AI,SC,107,1,Engineering
IIT-Bombay,IIT,AI,ST,11,1,Engineering
IIT-Bombay,IIT,AI,ST,87,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS,19,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS,62,1,Engineering
IIT-Bombay,IIT,AI,GEN-PWD,8,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL-PWD,2,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL-PWD,48,1,Engineering
IIT-Bombay,IIT,AI,SC-PWD,1,1,Engineering
IIT-Bombay,IIT,AI,ST-PWD,1,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS-PWD,4,1,Engineering
IIT-Bombay,IIT,AI,GEN,1910,1,Engineering
IIT-Bombay,IIT,AI,GEN,4431,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,1189,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,2832,1,Engineering
IIT-Bombay,IIT,AI,SC,894,1,Engineering
IIT-Bombay,IIT,AI,SC,1182,1,Engineering
IIT-Bombay,IIT,AI,ST,493,1,Engineering
IIT-Bombay,IIT,AI,ST,277,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS,429,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS,868,1,Engineering
IIT-Bombay,IIT,AI,GEN-PWD,13,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL-PWD,36,1,Engineering
IIT-Bombay,IIT,AI,GEN,420,1,Engineering
IIT-Bombay,IIT,AI,GEN,916,1,Engineering
IIT-Bombay,IIT,AI,GEN,795,1,Engineering
IIT-Bombay,IIT,AI,GEN,2686,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,268,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,706,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,495,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,1481,1,Engineering
IIT-Bombay,IIT,AI,SC,128,1,Engineering
IIT-Bombay,IIT,AI,SC,642,1,Engineering
IIT-Bombay,IIT,AI,SC,275,1,Engineering
IIT-Bombay,IIT,AI,SC,841,1,Engineering
IIT-Bombay,IIT,AI,ST,80,1,Engineering
IIT-Bombay,IIT,AI,ST,21,1,Engineering
IIT-Bombay,IIT,AI,ST,191,1,Engineering
IIT-Bombay,IIT,AI,ST,215,1,Engineering
IIT-Bombay,IIT,AI,ST,149,1,Engineering
IIT-Bombay,IIT,AI,ST,617,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS,652,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS,1775,1,Engineering
IIT-Bombay,IIT,AI,GEN-PWD,54,1,Engineering
IIT-Bombay,IIT,AI,SC-PWD,5,1,Engineering
IIT-Bombay,IIT,AI,GEN,66,1,Engineering
IIT-Bombay,IIT,AI,GEN,361,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,50,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,166,1,Engineering
IIT-Bombay,IIT,AI,SC,25,1,Engineering
IIT-Bombay,IIT,AI,SC,107,1,Engineering
IIT-Bombay,IIT,AI,ST,11,1,Engineering
IIT-Bombay,IIT,AI,ST,87,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS,19,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS,62,1,Engineering
IIT-Bombay,IIT,AI,GEN-PWD,8,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL-PWD,2,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL-PWD,48,1,Engineering
IIT-Bombay,IIT,AI,SC-PWD,1,1,Engineering
IIT-Bombay,IIT,AI,ST-PWD,1,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS-PWD,4,1,Engineering
IIT-Bombay,IIT,AI,GEN,1910,1,Engineering
IIT-Bombay,IIT,AI,GEN,4431,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,1189,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,2832,1,Engineering
IIT-Bombay,IIT,AI,SC,894,1,Engineering
IIT-Bombay,IIT,AI,SC,1182,1,Engineering
IIT-Bombay,IIT,AI,ST,493,1,Engineering
IIT-Bombay,IIT,AI,ST,277,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS,429,1,Engineering
IIT-Bombay,IIT,AI,GEN-EWS,868,1,Engineering
IIT-Bombay,IIT,AI,GEN-PWD,13,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL-PWD,36,1,Engineering
IIT-Bombay,IIT,AI,GEN,420,1,Engineering
IIT-Bombay,IIT,AI,GEN,916,1,Engineering
IIT-Bombay,IIT,AI,GEN,795,1,Engineering
IIT-Bombay,IIT,AI,GEN,2686,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,268,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,706,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,495,1,Engineering
IIT-Bombay,IIT,AI,OBC-NCL,1481,1,Engineering
IIT-Bombay,IIT,AI,SC,128,1,Engineering
IIT-Bombay,IIT,AI,SC,642,1,Engineering
IIT-Bombay,IIT,AI,SC,275,1,Engineering
IIT-Bombay,IIT,AI,SC,841,1,Engineering
IIT-Bombay,IIT,AI,ST,80,1,Engineering
IIT-Bombay,IIT,AI,ST,21,1,Engineering
IIT-Bombay,IIT,AI,ST,191,1,Engineering
IIT-Bombay,IIT,AI,ST,215,1,Engineering
